PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;106;89;28079106_89_98;2021;07;27;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;106;89;28079106_89_98;2021;07;28;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;106;89;28079106_89_98;2021;07;29;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;106;89;28079106_89_98;2021;07;30;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;81;28079107_81_98;2021;07;01;01.23;V;00.63;V;00.70;V;00.28;V;00.78;V;01.00;V;01.00;V;00.85;V;01.32;V;00.90;V;00.78;V;01.17;V;02.22;V;02.72;V;02.87;V;03.35;V;03.28;V;03.15;V;02.92;V;02.58;V;02.00;V;02.00;V;02.20;V;01.48;V
28;079;107;81;28079107_81_98;2021;07;02;00.78;V;00.38;V;00.17;V;00.05;V;00.08;V;00.07;V;00.17;V;00.37;V;00.30;V;00.53;V;01.05;V;01.73;V;02.42;V;02.66;V;02.88;V;03.10;V;03.08;V;03.13;V;03.02;V;02.63;V;02.58;V;01.95;V;02.12;V;01.83;V
28;079;107;81;28079107_81_98;2021;07;03;01.13;V;01.18;V;01.45;V;00.68;V;00.03;V;00.40;V;00.15;V;00.34;V;00.38;V;00.58;V;01.07;V;01.90;N;01.88;N;02.05;V;02.32;V;03.10;V;03.50;V;03.40;V;03.38;V;03.43;V;03.53;V;02.83;V;03.08;V;02.37;V
28;079;107;81;28079107_81_98;2021;07;04;02.35;V;02.30;V;01.58;V;01.32;V;01.25;V;01.27;V;00.77;V;01.12;V;01.33;V;01.77;V;01.75;V;01.97;V;02.07;V;01.90;V;02.63;V;03.27;V;02.68;V;01.62;V;01.85;V;01.97;V;02.08;V;02.37;V;01.20;V;00.93;V
28;079;107;81;28079107_81_98;2021;07;05;00.57;V;00.48;V;00.20;V;00.45;V;00.13;V;00.10;V;00.03;V;00.18;V;00.60;V;00.80;V;01.85;V;02.48;V;02.70;V;02.65;V;03.23;V;03.00;V;03.93;V;03.88;V;03.70;V;04.23;V;03.45;V;02.90;V;02.93;V;02.72;V
28;079;107;81;28079107_81_98;2021;07;06;01.72;V;01.33;V;01.17;V;01.22;V;02.12;V;01.78;V;01.53;V;01.60;V;01.45;V;01.48;V;01.45;V;01.45;V;01.02;V;00.68;V;01.05;V;01.27;V;01.47;V;01.62;V;02.08;V;02.07;V;01.88;V;01.95;V;02.13;V;01.15;V
28;079;107;81;28079107_81_98;2021;07;07;00.65;V;00.82;V;00.98;V;01.03;V;00.28;V;00.37;V;00.47;V;00.20;V;00.55;V;00.73;V;00.75;V;00.98;V;01.33;V;01.65;V;01.35;V;01.57;V;02.43;V;02.58;V;02.53;V;02.10;V;01.17;V;00.80;V;00.70;V;00.73;V
28;079;107;81;28079107_81_98;2021;07;08;00.82;V;00.82;V;01.07;V;01.52;V;01.62;V;01.60;V;01.62;V;01.68;V;02.23;V;02.45;V;01.90;V;01.88;V;01.47;V;01.40;V;01.50;V;01.22;V;01.20;V;01.25;V;01.07;V;01.08;V;00.75;V;00.18;V;00.00;V;00.33;V
28;079;107;81;28079107_81_98;2021;07;09;01.05;V;01.08;V;01.22;V;01.17;V;01.15;V;01.30;V;01.07;V;01.10;V;01.20;V;01.15;V;01.20;V;01.27;V;00.97;V;01.38;V;01.63;V;01.17;V;01.60;V;01.30;V;01.35;V;00.93;V;01.10;V;00.32;V;00.00;V;00.00;V
28;079;107;81;28079107_81_98;2021;07;10;00.77;V;01.92;V;01.85;V;00.80;V;00.37;V;00.37;V;00.27;V;00.38;V;01.02;V;00.97;V;00.95;V;01.02;V;00.95;V;01.22;V;01.72;V;02.08;V;02.17;V;02.04;V;01.93;V;01.65;V;01.35;V;00.33;V;00.10;V;00.38;V
28;079;107;81;28079107_81_98;2021;07;11;00.45;V;00.53;V;00.78;V;00.98;V;01.23;V;01.67;V;01.17;V;01.18;V;01.00;V;00.92;V;00.85;V;00.63;V;00.73;V;00.98;V;02.22;V;02.72;V;03.62;V;03.33;V;03.87;V;03.13;V;02.88;V;02.97;V;02.52;V;03.15;V
28;079;107;81;28079107_81_98;2021;07;12;02.63;V;02.07;V;01.70;V;01.17;V;01.87;V;02.12;V;02.55;V;02.22;V;02.13;V;03.28;V;03.50;V;03.20;V;03.90;V;03.48;V;02.78;V;02.92;V;02.80;V;02.82;V;02.57;V;02.05;V;01.72;V;01.68;V;01.50;V;01.30;V
28;079;107;81;28079107_81_98;2021;07;13;01.30;V;00.93;V;01.60;V;02.03;V;01.50;V;01.63;V;01.60;V;01.42;V;01.77;V;01.32;V;00.90;V;00.98;V;01.18;V;01.17;V;01.13;V;01.40;V;01.42;V;01.32;V;01.05;V;01.22;V;02.12;V;01.82;V;01.87;V;01.22;V
28;079;107;81;28079107_81_98;2021;07;14;01.22;V;01.22;V;01.43;V;01.27;V;01.58;V;01.73;V;01.63;V;01.82;V;01.83;V;01.87;V;01.68;V;01.72;V;01.35;V;01.20;V;01.27;V;01.42;V;01.08;V;01.08;V;01.02;V;00.68;V;00.48;V;00.22;V;00.30;V;01.45;V
28;079;107;81;28079107_81_98;2021;07;15;01.93;V;02.03;V;02.32;V;01.75;V;01.63;V;01.00;V;01.32;V;01.63;V;01.67;V;01.88;V;01.78;V;01.50;V;01.55;V;01.30;V;01.08;V;01.13;V;01.33;V;01.05;V;00.97;V;00.73;V;00.53;V;00.22;V;00.00;V;00.00;V
28;079;107;81;28079107_81_98;2021;07;16;00.75;V;01.63;V;01.60;V;01.60;V;01.03;V;01.03;V;00.98;V;00.73;V;00.95;V;01.07;V;00.87;V;00.80;V;00.85;V;01.33;V;01.45;V;01.33;V;01.62;V;01.65;V;01.52;V;01.58;V;01.73;V;00.50;V;00.57;V;00.78;V
28;079;107;81;28079107_81_98;2021;07;17;00.92;V;01.22;V;01.17;V;01.30;V;01.20;V;01.23;V;00.65;V;00.77;V;01.15;V;01.15;V;00.77;V;00.58;V;01.07;V;01.13;V;01.37;V;01.35;V;01.58;V;02.27;V;01.83;V;01.97;V;01.20;V;00.73;V;01.35;V;01.30;V
28;079;107;81;28079107_81_98;2021;07;18;01.43;V;01.33;V;01.50;V;01.22;V;00.98;V;00.58;V;00.25;V;00.58;V;01.17;V;01.13;V;00.67;V;00.70;V;00.92;V;01.12;V;01.40;V;01.68;V;01.45;N;01.62;V;01.70;N;01.55;V;01.40;V;01.25;V;01.40;V;01.57;V
28;079;107;81;28079107_81_98;2021;07;19;01.38;V;00.90;V;00.65;V;00.57;V;00.58;V;00.85;V;01.55;V;01.90;V;01.67;V;01.83;V;00.98;V;00.85;V;01.05;V;01.02;V;01.37;V;01.77;V;01.52;V;01.87;V;01.57;V;01.45;V;01.06;V;00.58;V;00.15;V;00.23;V
28;079;107;81;28079107_81_98;2021;07;20;00.65;V;01.00;V;00.83;V;00.25;V;00.30;V;00.47;V;00.88;V;00.72;V;00.58;V;00.72;V;00.67;V;00.72;V;01.27;V;01.95;V;02.22;V;02.45;V;02.42;V;02.68;V;02.47;V;02.03;V;01.80;V;00.78;V;00.80;V;00.77;V
28;079;107;81;28079107_81_98;2021;07;21;00.25;V;00.58;V;01.18;V;00.63;V;00.62;V;00.82;V;00.78;V;00.92;V;01.02;V;01.08;V;01.08;V;01.43;V;01.30;V;01.45;V;01.70;V;01.82;V;01.73;V;02.32;V;01.75;V;01.58;V;01.18;V;00.55;V;00.00;V;00.05;V
28;079;107;81;28079107_81_98;2021;07;22;00.25;V;01.15;V;01.10;V;00.43;V;00.53;V;00.65;V;00.58;V;00.70;V;00.78;V;01.10;V;01.05;V;01.10;V;01.10;V;02.07;V;02.92;V;02.95;V;02.35;V;02.28;V;01.90;V;02.28;V;02.07;V;01.28;V;01.18;V;00.15;V
28;079;107;81;28079107_81_98;2021;07;23;00.00;V;00.12;V;00.28;V;00.00;V;00.07;V;00.22;V;00.22;V;00.15;V;00.67;V;01.23;V;01.83;V;02.30;V;03.37;V;03.52;V;04.05;V;03.70;V;03.38;V;03.55;V;02.90;V;03.05;V;02.70;V;02.35;V;02.03;V;01.92;V
28;079;107;81;28079107_81_98;2021;07;24;01.05;V;00.43;V;00.58;V;01.18;V;01.18;V;01.20;V;00.52;V;00.20;V;01.02;V;00.93;V;00.72;V;01.00;V;01.45;V;01.67;V;01.97;V;02.57;V;02.62;V;01.92;V;01.68;V;01.35;V;01.33;V;00.97;V;00.63;V;00.30;V
28;079;107;81;28079107_81_98;2021;07;25;00.23;N;00.22;V;00.28;V;00.27;V;00.10;V;00.03;V;00.25;V;00.28;V;00.83;V;00.83;V;00.85;V;00.97;V;01.37;V;01.68;V;01.83;V;01.37;V;01.57;V;01.70;V;01.72;V;01.42;V;01.28;V;01.63;V;01.60;V;01.80;V
28;079;107;81;28079107_81_98;2021;07;26;01.12;V;00.65;V;00.72;V;00.50;V;00.73;V;00.57;V;00.78;V;00.55;V;00.85;V;01.25;V;01.67;V;01.45;V;01.32;V;01.17;V;01.32;V;01.42;V;01.18;V;01.10;V;00.78;V;00.60;V;01.40;V;00.88;V;00.70;V;00.03;V
28;079;107;81;28079107_81_98;2021;07;27;00.03;V;00.03;V;00.87;V;01.75;V;00.58;V;00.53;V;00.73;V;00.82;V;01.03;V;01.33;V;01.03;V;01.10;V;01.32;V;01.80;V;02.87;V;02.83;V;02.63;V;02.70;V;02.67;V;02.22;V;02.42;V;01.47;V;01.70;V;01.55;V
28;079;107;81;28079107_81_98;2021;07;28;00.52;V;00.35;V;00.58;V;00.05;V;00.12;V;00.67;V;01.20;V;01.17;V;01.17;V;01.25;V;01.03;V;00.97;V;01.17;V;02.13;V;02.88;V;02.80;V;02.05;V;02.33;V;02.50;V;02.13;V;01.82;V;01.48;V;01.03;V;00.67;V
28;079;107;81;28079107_81_98;2021;07;29;00.33;V;01.77;V;01.78;V;01.38;V;00.77;V;00.87;V;00.40;V;00.98;V;00.83;V;01.12;V;00.98;V;00.92;V;01.13;V;01.52;V;02.63;V;03.03;V;03.00;V;02.75;V;02.78;V;02.30;V;02.53;V;01.95;V;01.87;V;01.82;V
28;079;107;81;28079107_81_98;2021;07;30;00.43;V;00.27;V;00.35;V;00.67;V;01.07;V;01.05;V;00.90;V;00.60;V;01.28;V;01.65;V;01.85;V;02.57;V;02.15;V;01.98;V;02.05;V;02.50;V;02.68;V;02.97;V;02.47;V;02.33;V;02.45;V;01.90;V;01.95;V;01.60;V
28;079;107;81;28079107_81_98;2021;07;31;01.47;V;01.55;V;01.63;V;01.22;V;01.50;V;01.22;V;01.07;V;01.38;V;01.74;V;01.18;V;01.70;V;02.00;V;02.00;V;01.75;V;02.52;V;02.13;V;02.32;V;01.55;V;01.80;V;01.60;V;01.50;V;01.85;V;01.53;V;00.83;V
28;079;107;82;28079107_82_98;2021;07;01;00256;V;00299;V;00016;V;00039;V;00177;V;00191;V;00193;V;00146;V;00092;V;00071;V;00003;V;00118;V;00189;V;00202;V;00200;V;00191;V;00200;V;00209;V;00211;V;00241;V;00234;V;00253;V;00268;V;00263;V
28;079;107;82;28079107_82_98;2021;07;02;00236;V;00011;V;00024;V;00030;V;00051;V;00032;V;00009;V;00018;V;00038;V;00076;V;00153;V;00163;V;00214;V;00201;V;00185;V;00237;V;00195;V;00192;V;00213;V;00248;V;00218;V;00253;V;00262;V;00269;V
28;079;107;82;28079107_82_98;2021;07;03;00257;V;00274;V;00260;V;00229;V;00085;V;00229;V;00048;V;00024;V;00027;V;00059;V;00138;V;00237;N;00207;V;00203;V;00220;V;00201;V;00208;V;00223;V;00210;V;00229;V;00285;V;00243;V;00266;V;00280;V
28;079;107;82;28079107_82_98;2021;07;04;00245;V;00253;V;00268;V;00258;V;00249;V;00261;V;00233;V;00229;V;00259;V;00276;V;00221;V;00245;V;00235;V;00248;V;00240;V;00237;V;00227;V;00048;V;00212;V;00209;V;00223;V;00228;V;00272;V;00261;V
28;079;107;82;28079107_82_98;2021;07;05;00297;V;00269;V;00016;V;00060;V;00016;V;00021;V;00028;V;00074;V;00061;V;00061;V;00181;V;00180;V;00159;V;00204;V;00176;V;00212;V;00216;V;00203;V;00210;V;00210;V;00244;V;00214;V;00272;V;00236;V
28;079;107;82;28079107_82_98;2021;07;06;00260;V;00252;V;00246;V;00210;V;00221;V;00207;V;00222;V;00250;V;00186;V;00206;V;00227;V;00237;V;00306;V;00272;V;00260;V;00240;V;00212;V;00223;V;00227;V;00248;V;00212;V;00233;V;00242;V;00240;V
28;079;107;82;28079107_82_98;2021;07;07;00217;V;00252;V;00265;V;00218;V;00029;V;00064;V;00024;V;00044;V;00030;V;00024;V;00033;V;00149;V;00168;V;00201;V;00110;V;00192;V;00263;V;00244;V;00245;V;00252;V;00007;V;00307;V;00013;V;00007;V
28;079;107;82;28079107_82_98;2021;07;08;00006;V;00009;V;00013;V;00010;V;00025;V;00006;V;00004;V;00019;V;00016;V;00033;V;00030;V;00035;V;00030;V;00025;V;00006;V;00031;V;00005;V;00008;V;00322;V;00004;V;00007;V;00031;V;00015;V;00000;V
28;079;107;82;28079107_82_98;2021;07;09;00012;V;00004;V;00009;V;00021;V;00011;V;00013;V;00012;V;00013;V;00012;V;00050;V;00041;V;00044;V;00024;V;00104;V;00094;V;00099;V;00108;V;00161;V;00155;V;00002;V;00246;V;00000;V;00017;V;00004;V
28;079;107;82;28079107_82_98;2021;07;10;00012;V;00174;V;00191;V;00004;V;00022;V;00022;V;00052;V;00011;V;00053;V;00036;V;00041;V;00016;V;00078;V;00188;V;00207;V;00164;V;00201;V;00271;V;00241;V;00218;V;00281;V;00289;V;00008;V;00027;V
28;079;107;82;28079107_82_98;2021;07;11;00018;V;00006;V;00016;V;00011;V;00021;V;00020;V;00016;V;00011;V;00020;V;00052;V;00022;V;00025;V;00015;V;00203;V;00174;V;00226;V;00210;V;00256;V;00251;V;00245;V;00238;V;00242;V;00227;V;00243;V
28;079;107;82;28079107_82_98;2021;07;12;00254;V;00226;V;00241;V;00258;V;00246;V;00248;V;00262;V;00250;V;00260;V;00254;V;00258;V;00243;V;00260;V;00255;V;00268;V;00301;V;00310;V;00306;V;00298;V;00281;V;00321;V;00325;V;00291;V;00325;V
28;079;107;82;28079107_82_98;2021;07;13;00326;V;00001;V;00030;V;00016;V;00053;V;00058;V;00009;V;00001;V;00014;V;00037;V;00003;V;00114;V;00057;V;00001;V;00066;V;00058;V;00034;V;00029;V;00011;V;00017;V;00003;V;00002;V;00035;V;00039;V
28;079;107;82;28079107_82_98;2021;07;14;00013;V;00023;V;00015;V;00020;V;00017;V;00012;V;00011;V;00014;V;00027;V;00052;V;00033;V;00025;V;00035;V;00001;V;00010;V;00009;V;00022;V;00039;V;00000;V;00048;V;00126;V;00043;V;00003;V;00015;V
28;079;107;82;28079107_82_98;2021;07;15;00011;V;00033;V;00009;V;00034;V;00003;V;00021;V;00017;V;00017;V;00018;V;00004;V;00002;V;00014;V;00014;V;00029;V;00023;V;00139;V;00053;V;00042;V;00181;V;00022;V;00002;V;00023;V;00030;V;00000;V
28;079;107;82;28079107_82_98;2021;07;16;00007;V;00000;V;00008;V;00011;V;00037;V;00026;V;00023;V;00023;V;00015;V;00048;V;00027;V;00057;V;00014;V;00157;V;00184;V;00143;V;00155;V;00101;V;00213;V;00159;V;00176;V;00011;V;00035;V;00005;V
28;079;107;82;28079107_82_98;2021;07;17;00001;V;00004;V;00003;V;00002;V;00003;V;00009;V;00028;V;00035;V;00024;V;00041;V;00007;V;00048;V;00074;V;00001;V;00178;V;00187;V;00182;V;00191;V;00193;V;00189;V;00207;V;00002;V;00016;V;00002;V
28;079;107;82;28079107_82_98;2021;07;18;00009;V;00003;V;00009;V;00005;V;00021;V;00018;V;00021;V;00035;V;00010;V;00031;V;00043;V;00054;V;00080;V;00027;V;00034;V;00061;V;00021;N;00002;V;00003;N;00000;V;00330;V;00002;V;00002;V;00011;V
28;079;107;82;28079107_82_98;2021;07;19;00011;V;00020;V;00013;V;00019;V;00006;V;00358;V;00007;V;00018;V;00022;V;00015;V;00014;V;00091;V;00117;V;00008;V;00084;V;00006;V;00147;V;00285;V;00075;V;00290;V;00000;V;00000;V;00010;V;00358;V
28;079;107;82;28079107_82_98;2021;07;20;00003;V;00020;V;00000;V;00005;V;00003;V;00007;V;00012;V;00002;V;00033;V;00066;V;00023;V;00049;V;00223;V;00190;V;00188;V;00205;V;00255;V;00184;V;00180;V;00231;V;00283;V;00292;V;00256;V;00253;V
28;079;107;82;28079107_82_98;2021;07;21;00236;V;00000;V;00011;V;00044;V;00008;V;00030;V;00027;V;00015;V;00016;V;00045;V;00073;V;00130;V;00077;V;00126;V;00141;V;00093;V;00176;V;00165;V;00151;V;00188;V;00152;V;00050;V;00002;V;00336;V
28;079;107;82;28079107_82_98;2021;07;22;00033;V;00035;V;00145;V;00031;V;00013;V;00029;V;00003;V;00013;V;00023;V;00033;V;00053;V;00048;V;00021;V;00180;V;00173;V;00180;V;00189;V;00187;V;00203;V;00218;V;00243;V;00257;V;00262;V;00301;V
28;079;107;82;28079107_82_98;2021;07;23;00006;V;00013;V;00026;V;00010;V;00033;V;00024;V;00011;V;00039;V;00159;V;00165;V;00166;V;00205;V;00205;V;00215;V;00195;V;00212;V;00179;V;00180;V;00223;V;00280;V;00250;V;00211;V;00253;V;00261;V
28;079;107;82;28079107_82_98;2021;07;24;00301;V;00079;V;00194;V;00276;V;00245;V;00249;V;00253;V;00019;V;00034;V;00018;V;00035;V;00078;V;00002;V;00179;V;00187;V;00209;V;00220;V;00310;V;00275;V;00275;V;00323;V;00001;V;00254;V;00041;V
28;079;107;82;28079107_82_98;2021;07;25;00098;N;00026;V;00015;V;00050;V;00025;V;00039;V;00036;V;00022;V;00000;V;00010;V;00046;V;00052;V;00126;V;00148;V;00166;V;00198;V;00014;V;00133;V;00273;V;00304;V;00341;V;00323;V;00324;V;00289;V
28;079;107;82;28079107_82_98;2021;07;26;00054;V;00014;V;00004;V;00016;V;00014;V;00003;V;00002;V;00008;V;00030;V;00016;V;00007;V;00067;V;00030;V;00007;V;00025;V;00021;V;00027;V;00117;V;00061;V;00156;V;00203;V;00186;V;00171;V;00031;V
28;079;107;82;28079107_82_98;2021;07;27;00035;V;00008;V;00062;V;00143;V;00170;V;00106;V;00071;V;00042;V;00073;V;00065;V;00044;V;00093;V;00120;V;00193;V;00189;V;00183;V;00193;V;00190;V;00250;V;00228;V;00226;V;00219;V;00251;V;00248;V
28;079;107;82;28079107_82_98;2021;07;28;00255;V;00009;V;00042;V;00004;V;00015;V;00010;V;00006;V;00014;V;00025;V;00032;V;00021;V;00004;V;00181;V;00167;V;00164;V;00216;V;00194;V;00267;V;00244;V;00235;V;00264;V;00261;V;00253;V;00296;V
28;079;107;82;28079107_82_98;2021;07;29;00049;V;00138;V;00129;V;00086;V;00081;V;00063;V;00042;V;00060;V;00052;V;00071;V;00054;V;00015;V;00103;V;00021;V;00225;V;00183;V;00236;V;00192;V;00224;V;00224;V;00221;V;00260;V;00265;V;00256;V
28;079;107;82;28079107_82_98;2021;07;30;00287;V;00223;V;00219;V;00204;V;00189;V;00212;V;00203;V;00211;V;00183;V;00231;V;00211;V;00207;V;00204;V;00199;V;00206;V;00207;V;00194;V;00198;V;00231;V;00266;V;00198;V;00253;V;00256;V;00266;V
28;079;107;82;28079107_82_98;2021;07;31;00255;V;00258;V;00256;V;00240;V;00257;V;00242;V;00257;V;00258;V;00264;V;00209;V;00186;V;00193;V;00191;V;00201;V;00237;V;00002;V;00025;V;00004;V;00320;V;00004;V;00002;V;00000;V;00026;V;00017;V
28;079;107;83;28079107_83_98;2021;07;01;023.4;V;022.3;V;020.7;V;019.2;V;018.5;V;018.6;V;017.7;V;017.4;V;017.9;V;019.3;V;020.9;V;022.8;V;024.6;V;026.0;V;027.1;V;027.7;V;028.3;V;028.8;V;029.1;V;029.1;V;028.6;V;027.2;V;025.9;V;024.7;V
28;079;107;83;28079107_83_98;2021;07;02;023.5;V;022.6;V;021.1;V;019.3;V;018.7;V;017.5;V;016.9;V;017.0;V;018.5;V;020.7;V;022.3;V;024.2;V;025.9;V;027.1;V;027.9;V;028.6;V;029.0;V;029.5;V;029.7;V;029.7;V;028.9;V;027.5;V;026.1;V;024.9;V
28;079;107;83;28079107_83_98;2021;07;03;024.0;V;023.3;V;022.0;V;020.8;V;019.5;V;019.1;V;018.4;V;018.4;V;019.9;V;020.7;V;021.7;V;021.7;N;023.8;V;025.4;V;026.5;V;027.1;V;027.7;V;027.9;V;027.7;V;027.4;V;026.3;V;025.0;V;023.9;V;023.1;V
28;079;107;83;28079107_83_98;2021;07;04;022.3;V;021.3;V;020.4;V;019.6;V;018.7;V;017.9;V;017.3;V;016.9;V;017.3;V;018.5;V;019.9;V;021.3;V;023.0;V;024.8;V;025.8;V;026.5;V;027.4;V;028.2;V;028.4;V;028.1;V;027.6;V;026.2;V;025.0;V;023.8;V
28;079;107;83;28079107_83_98;2021;07;05;022.7;V;021.5;V;020.7;V;020.0;V;019.1;V;018.7;V;018.2;V;018.9;V;019.9;V;021.2;V;022.0;V;023.2;V;024.3;V;025.8;V;026.9;V;028.3;V;028.8;V;029.2;V;029.4;V;028.9;V;028.2;V;026.6;V;025.4;V;024.4;V
28;079;107;83;28079107_83_98;2021;07;06;023.1;V;022.0;V;021.3;V;020.7;V;019.4;V;018.0;V;017.3;V;016.9;V;016.5;V;016.7;V;016.9;V;018.4;V;019.0;V;017.6;V;016.9;V;016.6;V;016.5;V;017.2;V;017.4;V;017.1;V;017.1;V;016.9;V;016.5;V;016.0;V
28;079;107;83;28079107_83_98;2021;07;07;015.3;V;014.8;V;014.1;V;013.8;V;012.9;V;012.1;V;011.0;V;011.2;V;013.1;V;014.4;V;015.9;V;017.7;V;018.7;V;019.6;V;021.1;V;022.1;V;022.3;V;022.5;V;022.7;V;022.7;V;023.0;V;020.9;V;019.5;V;018.5;V
28;079;107;83;28079107_83_98;2021;07;08;017.6;V;016.6;V;015.5;V;014.3;V;013.5;V;012.9;V;012.4;V;012.2;V;013.0;V;014.2;V;016.3;V;018.0;V;020.2;V;022.0;V;022.9;V;024.3;V;025.4;V;025.8;V;026.8;V;026.7;V;026.6;V;024.9;V;022.8;V;021.4;V
28;079;107;83;28079107_83_98;2021;07;09;021.1;V;019.8;V;018.7;V;017.5;V;016.2;V;015.7;V;015.1;V;015.3;V;016.3;V;017.9;V;019.6;V;021.3;V;023.0;V;024.7;V;026.2;V;028.2;V;029.0;V;029.5;V;030.2;V;030.8;V;030.1;V;028.0;V;025.4;V;023.8;V
28;079;107;83;28079107_83_98;2021;07;10;023.6;V;024.1;V;022.9;V;021.8;V;020.6;V;019.5;V;018.8;V;019.0;V;019.7;V;020.6;V;022.4;V;024.1;V;026.2;V;028.1;V;029.8;V;030.9;V;032.0;V;032.8;V;033.1;V;033.5;V;032.9;V;031.1;V;028.2;V;027.0;V
28;079;107;83;28079107_83_98;2021;07;11;025.6;V;024.6;V;023.7;V;022.8;V;021.9;V;021.7;V;021.3;V;020.0;V;020.5;V;022.7;V;024.6;V;026.8;V;028.2;V;030.2;V;031.7;V;034.0;V;035.1;V;034.9;V;034.1;V;033.2;V;032.8;V;031.7;V;030.4;V;028.7;V
28;079;107;83;28079107_83_98;2021;07;12;027.3;V;025.8;V;023.4;V;022.2;V;021.3;V;020.2;V;019.1;V;018.2;V;018.6;V;018.0;V;018.2;V;019.7;V;020.6;V;021.1;V;022.4;V;022.6;V;022.9;V;022.9;V;022.7;V;022.6;V;022.2;V;020.3;V;019.0;V;017.9;V
28;079;107;83;28079107_83_98;2021;07;13;016.8;V;015.8;V;014.6;V;013.6;V;013.1;V;012.5;V;011.7;V;012.3;V;013.3;V;014.9;V;016.6;V;018.0;V;019.2;V;020.2;V;021.1;V;021.7;V;022.5;V;023.4;V;024.8;V;025.1;V;023.4;V;021.6;V;020.0;V;018.8;V
28;079;107;83;28079107_83_98;2021;07;14;018.2;V;017.4;V;016.3;V;015.1;V;014.1;V;012.9;V;012.4;V;011.7;V;012.4;V;013.8;V;015.5;V;017.4;V;019.3;V;021.5;V;022.9;V;023.7;V;025.0;V;025.9;V;025.9;V;025.8;V;025.0;V;023.9;V;022.5;V;021.0;V
28;079;107;83;28079107_83_98;2021;07;15;019.2;V;017.6;V;016.3;V;015.5;V;014.5;V;014.0;V;013.9;V;013.7;V;014.6;V;015.8;V;017.8;V;020.1;V;021.5;V;023.6;V;025.0;V;026.1;V;026.7;V;028.4;V;028.7;V;028.8;V;028.8;V;026.4;V;023.9;V;022.4;V
28;079;107;83;28079107_83_98;2021;07;16;022.2;V;021.3;V;020.2;V;019.3;V;018.5;V;017.7;V;016.8;V;016.6;V;017.9;V;019.2;V;021.3;V;023.3;V;025.4;V;027.6;V;029.1;V;030.2;V;031.1;V;031.6;V;032.0;V;031.9;V;031.3;V;029.8;V;027.7;V;027.0;V
28;079;107;83;28079107_83_98;2021;07;17;025.2;V;024.0;V;022.6;V;021.5;V;020.8;V;020.1;V;019.3;V;018.6;V;019.8;V;021.3;V;023.8;V;026.5;V;028.4;V;030.3;V;032.0;V;033.1;V;033.7;V;033.9;V;034.2;V;034.3;V;034.0;V;032.0;V;030.0;V;028.2;V
28;079;107;83;28079107_83_98;2021;07;18;027.0;V;025.9;V;024.7;V;023.5;V;022.6;V;022.3;V;021.0;V;021.0;V;021.9;V;023.2;V;025.5;V;027.8;V;029.8;V;031.5;V;032.1;V;032.2;V;032.2;N;033.6;V;033.4;N;032.8;V;031.9;V;029.2;V;027.3;V;025.7;V
28;079;107;83;28079107_83_98;2021;07;19;024.4;V;023.4;V;022.8;V;021.8;V;020.6;V;019.7;V;019.0;V;018.5;V;018.9;V;019.8;V;022.0;V;024.4;V;026.2;V;028.2;V;030.0;V;031.5;V;032.9;V;032.9;V;032.8;V;032.6;V;032.0;V;029.9;V;027.7;V;026.4;V
28;079;107;83;28079107_83_98;2021;07;20;026.1;V;024.5;V;023.2;V;022.3;V;022.2;V;021.6;V;021.0;V;020.1;V;020.8;V;022.1;V;024.0;V;026.3;V;027.7;V;029.3;V;030.2;V;030.7;V;031.1;V;031.2;V;031.3;V;031.1;V;030.5;V;029.2;V;028.0;V;027.0;V
28;079;107;83;28079107_83_98;2021;07;21;025.6;V;024.4;V;022.9;V;021.8;V;020.9;V;020.5;V;020.0;V;019.8;V;020.3;V;021.6;V;023.7;V;025.7;V;027.4;V;029.1;V;030.4;V;031.3;V;032.4;V;032.1;V;032.8;V;032.8;V;032.5;V;031.0;V;027.8;V;026.6;V
